ID,item_cnt_month
64070,0.08171323
64071,0.18402274
64072,0.06585935
64073,0.36752298
64074,0.2563478
64075,0.15042278
64076,0.11550036
64077,0.36457926
64078,0.43165168
64079,0.42495686
64080,0.0
64081,0.078029916
64082,0.06058529
64083,0.5856979
64084,0.31933197
64085,0.076135054
64086,0.0030911267
64087,0.05206117
64088,0.041889638
64089,0.21162306
64090,0.099265814
64091,0.023600787
64092,0.021391243
64093,1.7285495
64094,0.0
64095,1.9993016
64096,0.21632494
64097,1.4448818
64098,4.4033203
64099,0.35987818
64100,0.35794836
64101,0.0
64102,0.37760246
64103,0.046619102
64104,0.2625972
64105,0.10900065
64106,0.19309686
64107,0.1662669
64108,0.31847253
64109,0.10606827
64110,0.098757386
64111,4.8167844
64112,0.21203889
64113,0.047094062
64114,0.0
64115,0.019901693
64116,0.2774491
64117,0.076753646
64118,3.0867145
64119,0.32131928
64120,0.14356786
64121,0.0
64122,0.16652502
64123,0.15510191
64124,0.14887469
64125,2.2163928
64126,2.1496916
64127,0.20659265
64128,0.15635964
64129,0.3157503
64130,0.10891417
64131,0.34531182
64132,0.9865285
64133,0.02393499
64134,0.0066521913
64135,0.0
64136,0.08615439
64137,0.21624786
64138,0.11202043
64139,0.109502286
64140,0.012673616
64141,0.15559477
64142,0.09745625
64143,0.24108104
64144,0.5079775
64145,0.18951245
64146,0.43019277
64147,0.104175985
64148,0.26473612
64149,0.034587085
64150,0.019570604
64151,0.087648034
64152,0.0
64153,0.2923562
64154,0.0
64155,0.07488288
64156,0.14974628
64157,0.17877816
64158,0.09541376
64159,0.0
64160,0.30373216
64161,0.23219916
64162,0.24433804
64163,0.17978637
64164,0.043419868
64165,0.08884606
64166,0.08939624
64167,0.05058378
64168,0.0
64169,0.29405499
64170,0.0
64171,0.0
64172,0.79747677
64173,0.08913323
64174,0.1599116
64175,0.04348287
64176,0.11077802
64177,0.07920809
64178,0.3657792
64179,0.23107538
64180,0.27877134
64181,0.15863362
64182,0.14450002
64183,0.10972482
64184,0.35039198
64185,0.67339706
64186,0.0
64187,0.0
64188,0.094406664
64189,0.60518956
64190,0.3979733
64191,0.0
64192,0.09493768
64193,0.039780214
64194,0.08267523
64195,0.0010263622
64196,0.10155663
64197,0.0
64198,0.10395464
64199,0.37654406
64200,0.0
64201,0.0
64202,0.0
64203,1.0252808
64204,0.03346309
64205,0.3564608
64206,0.16893712
64207,0.3185073
64208,0.13633418
64209,0.21562348
64210,0.11226268
64211,0.22930102
64212,0.5163641
64213,0.15985438
64214,0.4529615
64215,0.22540663
64216,0.119816184
64217,0.058983266
64218,0.08849242
64219,0.22122379
64220,0.36122918
64221,0.36123312
64222,0.29380843
64223,0.07676074
64224,0.14350948
64225,0.7454642
64226,0.9272021
64227,0.12198067
64228,0.21155792
64229,0.40109324
64230,0.17596295
64231,0.15130422
64232,0.14236973
64233,0.11318204
64234,0.057423607
64235,0.033816516
64236,0.5336673
64237,0.16189566
64238,0.2725159
64239,0.34752882
64240,0.2755065
64241,0.026844248
64242,0.3564281
64243,0.24163908
64244,0.17035973
64245,0.032583714
64246,0.014018372
64247,0.0725466
64248,0.24010305
64249,0.22913975
64250,0.0028249025
64251,0.01011695
64252,0.0
64253,0.09681393
64254,0.0
64255,0.060140014
64256,0.04730156
64257,0.024088502
64258,0.02425827
64259,0.18881668
64260,0.4356829
64261,0.2555429
64262,2.4004626
64263,0.1101439
64264,0.03021729
64265,0.47289523
64266,0.0398857
64267,0.01758933
64268,0.21304496
64269,0.07611714
64270,0.05327475
64271,0.0065476596
64272,0.06919044
64273,0.26215065
64274,0.19018471
64275,0.11313203
64276,0.12821323
64277,0.029144257
64278,0.073295146
64279,0.09477103
64280,0.13474168
64281,0.14471251
64282,0.0
64283,0.0
64284,0.0
64285,0.15312812
64286,0.116181985
64287,0.027710468
64288,0.0
64289,0.0
64290,0.0
64291,0.3428653
64292,0.23646505
64293,0.13662396
64294,0.24718633
64295,0.10624401
64296,0.0
64297,0.0
64298,0.19088332
64299,0.12638758
64300,0.39577255
64301,0.057576373
64302,0.3934732
64303,0.39347365
64304,0.39347386
64305,0.3934741
64306,0.3934743
64307,0.39347452
64308,0.39347476
64309,0.39347497
64310,0.39347517
64311,0.3934754
64312,0.39347562
64313,0.39347345
64314,0.39540863
64315,0.19486757
64316,0.32551163
64317,0.0
64318,0.0
64319,0.03677839
64320,0.0
64321,0.0
64322,0.9862683
64323,1.392214
64324,0.1962357
64325,1.3206934
64326,0.18102266
64327,0.112775594
64328,0.2744401
64329,0.3646773
64330,1.3208543
64331,2.081096
64332,2.6817005
64333,1.3175621
64334,1.5524085
64335,0.0
64336,0.31286293
64337,1.2400821
64338,0.0
64339,1.8825346
64340,0.038209513
64341,0.034410417
64342,0.35023308
64343,0.37815028
64344,0.36497766
64345,0.22880964
64346,0.08531177
64347,0.0
64348,0.034195095
64349,0.16679345
64350,0.13273007
64351,0.38734698
64352,0.18036419
64353,0.3345103
64354,0.0
64355,0.17147708
64356,0.17110142
64357,0.098495215
64358,1.3149877
64359,2.3034182
64360,0.05817455
64361,0.07059646
64362,1.9102621
64363,0.03358206
64364,0.3389263
64365,0.14965671
64366,0.1844179
64367,0.08968148
64368,0.0
64369,0.17658748
64370,0.11131737
64371,0.18759806
64372,0.069358304
64373,0.19300924
64374,0.21267961
64375,0.20995647
64376,0.37737548
64377,0.22838822
64378,0.09993976
64379,0.12411147
64380,0.24004887
64381,0.12041853
64382,0.24005084
64383,0.23271641
64384,0.22995569
64385,0.7522149
64386,0.24937691
64387,0.2181066
64388,0.12668486
64389,0.19910926
64390,0.04773332
64391,0.09278411
64392,0.16276886
64393,0.5756968
64394,0.084113
64395,0.3452679
64396,0.36177802
64397,0.06369728
64398,0.115256116
64399,0.09820153
64400,0.09319982
64401,0.21245132
64402,0.0
64403,0.0027031302
64404,0.0
64405,0.24754284
64406,0.006194219
64407,0.33884948
64408,0.36095995
64409,0.28209788
64410,0.27509502
64411,0.1316994
64412,0.26466286
64413,0.13134561
64414,0.15087795
64415,0.0
64416,0.052981198
64417,0.11904383
64418,0.3261174
64419,0.19920643
64420,0.002110511
64421,0.0
64422,0.021493658
64423,0.0
64424,0.0
64425,0.30791384
64426,0.0
64427,0.03350261
64428,0.3654403
64429,0.036638156
64430,0.060269445
64431,0.7013762
64432,0.11642867
64433,0.2700556
64434,0.095782846
64435,0.26772487
64436,0.053305373
64437,0.35001627
64438,0.09601244
64439,0.14628583
64440,0.26478827
64441,0.13450414
64442,0.0
64443,0.20001166
64444,0.2405303
64445,0.09670392
64446,0.57040447
64447,0.098418444
64448,0.0
64449,0.20183578
64450,0.21883589
64451,0.12206997
64452,0.12361795
64453,0.09443447
64454,0.121685684
64455,0.12288001
64456,0.1605686
64457,0.3500202
64458,0.39619336
64459,1.4061662
64460,0.050535128
64461,2.635707
64462,0.9352126
64463,0.2346093
64464,0.07816845
64465,0.06310733
64466,0.06832957
64467,0.35000795
64468,0.042493254
64469,0.070602
64470,0.1706976
64471,0.19751656
64472,0.28023943
64473,0.5979066
64474,0.37682462
64475,0.057356983
64476,0.18134314
64477,0.13503124
64478,0.13129042
64479,0.0
64480,0.0
64481,0.0
64482,0.0
64483,0.0
64484,0.024119943
64485,0.0
64486,0.0
64487,0.3769995
64488,0.10613155
64489,0.07572901
64490,0.09757978
64491,0.28576586
64492,0.54462874
64493,0.27337533
64494,0.085369974
64495,0.32957917
64496,0.22945833
64497,0.72551686
64498,0.1470155
64499,0.07509421
64500,0.23903602
64501,0.08895701
64502,0.32724333
64503,0.15050173
64504,0.026463091
64505,0.37658364
64506,0.0
64507,0.1875394
64508,0.015048191
64509,0.32939073
64510,0.25222883
64511,0.06677769
64512,0.32947916
64513,0.5637739
64514,0.376685
64515,0.23466195
64516,0.068017215
64517,0.24713852
64518,0.0745984
64519,0.29957464
64520,0.1573684
64521,0.18574087
64522,0.2749317
64523,0.25697866
64524,0.16775712
64525,0.0
64526,0.16080987
64527,0.21118101
64528,0.14715652
64529,0.37643504
64530,0.088780776
64531,0.16386172
64532,0.08518651
64533,0.19680381
64534,0.2024956
64535,0.14197326
64536,0.13012303
64537,0.119972214
64538,0.054264516
64539,0.23334278
64540,0.121824294
64541,0.20752148
64542,0.22958729
64543,0.1474487
64544,0.048803866
64545,0.0
64546,0.37672484
64547,0.0
64548,0.049135715
64549,0.23348671
64550,0.17986205
64551,0.12416136
64552,0.41311
64553,0.18144697
64554,0.0
64555,0.08964762
64556,0.0082615465
64557,0.24007142
64558,0.02717632
64559,0.15486704
64560,0.10581824
64561,0.0
64562,0.122305706
64563,0.06880468
64564,0.19053856
64565,0.16413873
64566,0.22638969
64567,0.19274558
64568,0.0
64569,0.0
64570,0.0
64571,0.27053374
64572,0.044623077
64573,0.0
64574,0.34539756
64575,0.34539777
64576,0.34539843
64577,0.028753549
64578,0.14890312
64579,0.07910013
64580,0.12423839
64581,0.12679753
64582,0.14055265
64583,0.21033102
64584,0.24004252
64585,0.09265444
64586,0.0
64587,0.37769634
64588,0.0
64589,0.0
64590,0.3169794
64591,0.24843717
64592,0.35891145
64593,0.3391111
64594,0.22263493
64595,0.37771538
64596,0.26755714
64597,0.0
64598,0.10964705
64599,0.33018476
64600,0.377398
64601,0.3504117
64602,0.0
64603,0.069215685
64604,0.06474477
64605,0.0
64606,0.35041147
64607,0.14317295
64608,0.3773803
64609,0.15728399
64610,0.1423017
64611,0.29406866
64612,0.17356005
64613,0.10291225
64614,0.21505284
64615,0.37757993
64616,0.06303348
64617,0.35063145
64618,0.07204497
64619,0.19304004
64620,0.16619454
64621,0.049576625
64622,0.24230334
64623,0.08748293
64624,0.0047643036
64625,0.0
64626,0.12459263
64627,0.22777794
64628,0.17136382
64629,0.024672478
64630,0.0
64631,0.0
64632,0.22025138
64633,0.059191614
64634,0.01739186
64635,0.13397524
64636,0.14744736
64637,0.0
64638,0.0
64639,0.025841415
64640,0.0
64641,0.00082966685
64642,0.023028553
64643,0.0
64644,0.1185576
64645,0.09978253
64646,0.14778137
64647,0.29762453
64648,0.104308516
64649,0.20150417
64650,0.14912403
64651,0.10763767
64652,0.37585706
64653,0.2028445
64654,0.11034009
64655,0.01332134
64656,0.06394859
64657,0.06726308
64658,0.0
64659,0.46619794
64660,0.07502729
64661,0.12313411
64662,0.20294969
64663,0.04215859
64664,0.04365979
64665,0.04810472
64666,0.234068
64667,0.22905234
64668,0.07758738
64669,0.37719494
64670,0.08417395
64671,0.37788293
64672,1.0247027
64673,0.21722087
64674,0.08722201
64675,0.0
64676,0.011780024
64677,0.0
64678,0.13835464
64679,0.024506047
64680,0.17518258
64681,0.34594458
64682,0.10570639
64683,0.1171314
64684,0.36398226
64685,0.014344215
64686,0.25256324
64687,0.25666583
64688,0.24555047
64689,0.0
64690,0.1852186
64691,0.3543746
64692,0.1359137
64693,0.0
64694,0.3097453
64695,0.122047424
64696,0.12071292
64697,0.059217736
64698,0.21460491
64699,0.19153722
64700,0.12240973
64701,0.17587085
64702,0.0
64703,0.120272994
64704,0.112516284
64705,0.14162803
64706,0.17671353
64707,0.0
64708,0.40516996
64709,0.49293682
64710,0.0
64711,0.3738175
64712,0.4579854
64713,0.26507664
64714,0.40031365
64715,0.0
64716,0.37379187
64717,0.12865129
64718,0.30432478
64719,0.24700862
64720,0.10815078
64721,0.0
64722,0.15833852
64723,0.108152315
64724,0.0
64725,0.012208864
64726,0.13443637
64727,0.0
64728,0.06957504
64729,0.04925993
64730,0.086548746
64731,0.23627204
64732,0.02173233
64733,0.0
64734,0.0
64735,0.0
64736,0.0
64737,0.0
64738,0.049325332
64739,0.0
64740,0.33741924
64741,0.0
64742,0.0
64743,0.14683808
64744,0.084918454
64745,0.0
64746,0.2498783
64747,0.25431705
64748,0.12121816
64749,0.0
64750,0.37617284
64751,0.17812057
64752,0.32898146
64753,0.37616956
64754,0.0
64755,0.079390734
64756,0.13535391
64757,0.0
64758,0.066057846
64759,0.37619627
64760,0.0
64761,0.01189816
64762,0.2158935
64763,0.27052206
64764,0.045768127
64765,0.121747956
64766,0.08334583
64767,0.045200825
64768,0.1635884
64769,0.0075475723
64770,0.058816567
64771,0.14678818
64772,0.29902375
64773,0.25162718
64774,0.0
64775,0.3762256
64776,0.37632126
64777,0.31563166
64778,0.31563187
64779,0.12978451
64780,0.0
64781,0.07696104
64782,0.10269344
64783,0.085111916
64784,0.37626344
64785,0.14698975
64786,0.17641996
64787,0.20902705
64788,0.0
64789,0.0
64790,0.33881658
64791,0.22291192
64792,0.19421466
64793,0.0
64794,0.30896813
64795,0.0
64796,0.0
64797,0.03992489
64798,0.15384063
64799,0.08890925
64800,0.14859612
64801,0.37156475
64802,0.0
64803,0.12892726
64804,0.30738825
64805,0.37623918
64806,0.0
64807,0.0
64808,0.0
64809,0.031527758
64810,0.046465784
64811,0.030401066
64812,0.059628353
64813,0.06786774
64814,0.12675819
64815,0.05577077
64816,0.1815758
64817,0.0
64818,0.0
64819,0.11447145
64820,0.02305539
64821,0.24764931
64822,0.14560491
64823,0.14650038
64824,0.32857308
64825,0.0
64826,0.094806805
64827,0.357534
64828,0.257353
64829,0.14122951
64830,0.23951825
64831,0.1764547
64832,0.22403689
64833,0.2693683
64834,0.26937026
64835,0.07567862
64836,0.15252954
64837,0.28822666
64838,0.37590605
64839,0.37592947
64840,0.3759319
64841,0.3759321
64842,0.06438562
64843,0.14822848
64844,0.31520554
64845,0.14413731
64846,0.09201914
64847,0.16707867
64848,0.16414732
64849,0.20621935
64850,0.23404644
64851,0.37588638
64852,0.21478552
64853,0.06159015
64854,0.32185724
64855,0.0
64856,0.1435883
64857,0.07795595
64858,0.37587804
64859,0.14653562
64860,0.25570324
64861,0.0037216544
64862,0.06630586
64863,0.036717653
64864,0.14612691
64865,0.0154064
64866,0.1490338
64867,0.0
64868,0.068651974
64869,0.109943494
64870,0.34300506
64871,0.0
64872,0.02762942
64873,0.023481354
64874,0.093959644
64875,0.028056815
64876,0.17594086
64877,0.8292178
64878,0.4022992
64879,0.08369446
64880,0.2425378
64881,0.13959055
64882,0.0420997
64883,0.09410268
64884,0.04560098
64885,0.22078468
64886,0.0
64887,0.2646676
64888,0.10844684
64889,0.39797375
64890,0.0
64891,0.0
64892,0.015941948
64893,0.2459555
64894,0.17371422
64895,0.1624032
64896,0.03957525
64897,0.0490444
64898,0.14709112
64899,0.045121953
64900,0.0
64901,0.68563557
64902,0.04773824
64903,0.14969748
64904,0.0
64905,0.033759236
64906,0.06736016
64907,0.0
64908,0.19591777
64909,0.027026892
64910,0.108922526
64911,0.1449705
64912,0.07326192
64913,0.06169866
64914,0.18281133
64915,0.08323641
64916,0.011246651
64917,0.42867863
64918,0.20414864
64919,0.9184345
64920,0.22031745
64921,0.39364004
64922,0.18652025
64923,0.24657986
64924,0.13188398
64925,0.06636225
64926,0.0
64927,0.1330164
64928,0.21320896
64929,0.09541902
64930,0.0
64931,0.0
64932,0.030313581
64933,0.053218722
64934,0.31705824
64935,0.08236468
64936,0.30005062
64937,0.11531174
64938,0.029768288
64939,0.20417641
64940,0.10630739
64941,0.085887104
64942,0.089820236
64943,0.076871604
64944,0.15346576
64945,0.085059166
64946,0.17554237
64947,1.3704494
64948,0.25925627
64949,0.13305598
64950,1.3345528
64951,0.9489869
64952,1.4440025
64953,0.34987372
64954,0.18950975
64955,0.042257145
64956,0.014110923
64957,0.13695323
64958,0.00085538626
64959,0.0
64960,0.28261453
64961,0.17816918
64962,0.09198353
64963,0.2646994
64964,0.021314383
64965,0.16144893
64966,0.0
64967,0.49723697
64968,0.034029752
64969,0.11398572
64970,0.37290174
64971,0.1706473
64972,0.022835568
64973,0.8936014
64974,0.25352034
64975,0.30182484
64976,0.1516608
64977,0.110518515
64978,0.13209046
64979,0.0
64980,0.056871995
64981,0.04179558
64982,0.044056818
64983,0.17200345
64984,0.0
64985,0.15107916
64986,0.1724138
64987,0.082690924
64988,0.2156574
64989,0.008769274
64990,0.1109637
64991,0.0403395
64992,0.012451142
64993,0.086181015
64994,0.062069833
64995,0.13453051
64996,0.26219583
64997,0.07259616
64998,0.15806295
64999,0.0
65000,0.37334365
65001,0.5903646
65002,0.0
65003,0.17441633
65004,0.17238715
65005,0.16240035
65006,0.1970892
65007,0.08249222
65008,0.104259044
65009,0.2428133
65010,0.18688917
65011,0.041579723
65012,0.04267773
65013,0.12414047
65014,0.0
65015,0.2647642
65016,0.15404275
65017,0.18169335
65018,0.3809305
65019,0.0
65020,0.04344
65021,0.37398732
65022,0.0036214292
65023,0.29546902
65024,0.19252668
65025,0.066774696
65026,0.24299943
65027,0.06726828
65028,0.07996674
65029,0.18391576
65030,0.0
65031,0.076465696
65032,0.029850066
65033,0.035167992
65034,0.31083742
65035,0.08859503
65036,0.23416917
65037,0.24005151
65038,0.345342
65039,0.037674963
65040,0.0
65041,0.22877364
65042,0.07619551
65043,0.36418977
65044,0.07346058
65045,0.0067200363
65046,0.041137055
65047,0.46475065
65048,0.037545845
65049,0.0
65050,0.061123505
65051,0.1406368
65052,0.0
65053,0.08647643
65054,0.16205564
65055,0.0
65056,0.10147153
65057,0.27446586
65058,0.0
65059,0.36011404
65060,0.23973241
65061,0.1871056
65062,0.21390598
65063,0.1803316
65064,0.0
65065,0.13662285
65066,0.0
65067,0.22474772
65068,0.0
65069,0.050812498
65070,0.12810284
65071,0.0
65072,0.37654382
65073,0.26650304
65074,0.0
65075,0.0315969
65076,0.09896541
65077,0.0
65078,0.06976861
65079,0.35843873
65080,0.25147042
65081,0.12136075
65082,0.0052786767
65083,0.7342888
65084,0.31211138
65085,0.007444069
65086,0.095706016
65087,0.18533982
65088,0.079035416
65089,1.0514611
65090,0.28022143
65091,0.0
65092,0.5134661
65093,0.19625801
65094,0.3379364
65095,0.046553135
65096,0.0
65097,0.15487872
65098,0.10413462
65099,0.038505852
65100,0.13412014
65101,0.03296241
65102,0.12391877
65103,0.376692
65104,0.07400411
65105,0.2656138
65106,1.7000362
65107,0.8824388
65108,0.4600498
65109,0.36448765
65110,0.111233324
65111,1.3877378
65112,0.07912621
65113,0.20452869
65114,2.225774
65115,0.41030163
65116,0.3530788
65117,0.20836759
65118,0.18835597
65119,0.0
65120,0.0011932552
65121,1.0867251
65122,0.5528079
65123,0.63251024
65124,0.028540447
65125,0.37421733
65126,0.0
65127,0.07444845
65128,0.09279606
65129,0.2509025
65130,0.0
65131,0.52543557
65132,0.2390092
65133,0.17556214
65134,0.020680219
65135,0.15874103
65136,0.12518583
65137,0.0
65138,0.20590232
65139,0.0
65140,0.0
65141,0.004810855
65142,0.11223914
65143,0.041524798
65144,0.044241726
65145,0.0
65146,0.07439029
65147,0.0
65148,0.19425526
65149,0.2095199
65150,0.15820791
65151,0.3954903
65152,0.05368747
65153,0.26860946
65154,0.19008437
65155,0.1589393
65156,0.21637627
65157,0.025451437
65158,0.17265138
65159,0.11448917
65160,0.0
65161,0.13780011
65162,0.020141482
65163,0.30147678
65164,0.0
65165,0.18558536
65166,0.18327577
65167,0.109675735
65168,0.3730775
65169,0.34832993
65170,0.08117592
65171,0.33886588
65172,0.34282237
65173,0.25688875
65174,0.022148907
65175,0.41672048
65176,0.23972648
65177,0.17066155
65178,0.39532918
65179,0.0
65180,0.10686351
65181,0.22314498
65182,0.031333864
65183,0.0
65184,0.113373265
65185,0.124751315
65186,0.05398369
65187,0.15242858
65188,0.123087406
65189,0.13048248
65190,0.3389355
65191,0.09371984
65192,0.01580891
65193,0.39822865
65194,0.18646966
65195,0.037539735
65196,0.0
65197,0.069049016
65198,0.2420755
65199,0.3589408
65200,0.3589397
65201,0.37717807
65202,0.092181444
65203,0.0
65204,0.17142972
65205,0.1227607
65206,0.25818136
65207,0.068450555
65208,0.06621866
65209,0.14193308
65210,0.0
65211,0.25407448
65212,1.1940496
65213,0.08753997
65214,0.15248635
65215,0.58001935
65216,0.21534386
65217,0.35607678
65218,0.33904707
65219,0.0
65220,0.057837546
65221,0.17565052
65222,0.110088065
65223,0.01525566
65224,0.0
65225,0.025047839
65226,0.5207486
65227,0.19192228
65228,0.06190662
65229,0.0
65230,0.0006977618
65231,0.01030907
65232,0.0814638
65233,0.028614163
65234,0.0
65235,0.08856404
65236,0.0
65237,0.14307018
65238,0.08409718
65239,0.12699144
65240,0.101659656
65241,0.18326621
65242,0.14749222
65243,0.115763575
65244,0.39797354
65245,0.11988816
65246,0.13161084
65247,0.017207503
65248,0.29512376
65249,0.0
65250,0.0
65251,0.0
65252,0.16900241
65253,0.16495158
65254,0.05295247
65255,0.08662915
65256,0.0
65257,0.24370177
65258,0.14818585
65259,0.15016751
65260,0.0
65261,0.20605832
65262,0.0
65263,0.09825501
65264,0.0
65265,0.34533128
65266,0.0052080452
65267,0.0056574345
65268,0.1425235
65269,0.06733334
65270,0.20509416
65271,0.2347101
65272,0.0
65273,0.041679382
65274,0.1263984
65275,0.23438492
65276,0.14472042
65277,0.014505461
65278,0.015114024
65279,0.0
65280,0.2674033
65281,0.07685335
65282,0.093047604
65283,0.24274299
65284,0.066557676
65285,0.14896281
65286,0.0
65287,0.15520573
65288,0.21782215
65289,0.050317153
65290,0.096453756
65291,0.15320276
65292,0.2538287
65293,0.061980963
65294,0.02970323
65295,0.37826997
65296,0.27453932
65297,0.31741843
65298,0.08389813
65299,0.109022915
65300,0.35136282
65301,0.07814041
65302,0.0
65303,0.9903668
65304,0.12976575
65305,0.22302756
65306,0.13022895
65307,0.0
65308,0.16161051
65309,0.08763166
65310,0.028624058
65311,0.13444728
65312,0.034411028
65313,0.3255524
65314,0.09653604
65315,0.0
65316,0.12734939
65317,0.292003
65318,0.2180619
65319,0.3127907
65320,0.0973414
65321,0.18757258
65322,0.10899612
65323,0.11681241
65324,0.037982747
65325,0.0
65326,0.13538708
65327,1.685288
65328,0.24597476
65329,0.23082839
65330,0.02078852
65331,0.06516783
65332,0.0
65333,0.07527961
65334,0.0294317
65335,0.24749666
65336,0.0
65337,0.1530814
65338,0.0
65339,0.0
65340,0.30126864
65341,0.24114695
65342,0.3389357
65343,0.3127915
65344,0.3389276
65345,0.07224232
65346,0.33891732
65347,0.18563192
65348,0.047662646
65349,0.15610042
65350,0.02750668
65351,0.27129677
65352,0.098985836
65353,0.10151735
65354,0.08192706
65355,0.04737529
65356,0.06290567
65357,0.13766767
65358,0.11942339
65359,0.018262208
65360,0.2589286
65361,0.11178762
65362,0.20541508
65363,0.08293164
65364,0.19333269
65365,0.2889086
65366,0.17134771
65367,0.17720209
65368,0.14123301
65369,0.09913994
65370,0.0
65371,0.14681576
65372,0.1170845
65373,0.1939673
65374,0.22318678
65375,0.031211048
65376,0.31572226
65377,0.010938853
65378,0.0
65379,0.09929058
65380,0.010597616
65381,0.22997703
65382,0.049169406
65383,0.12148845
65384,0.0
65385,0.20256896
65386,0.10406369
65387,0.13141748
65388,0.32609797
65389,0.14029448
65390,0.31568968
65391,0.03222367
65392,0.0
65393,0.07671587
65394,0.0
65395,0.34820244
65396,0.11982629
65397,0.34541112
65398,0.1263927
65399,0.13382944
65400,0.07197034
65401,0.2752444
65402,0.12639861
65403,0.17739473
65404,0.10755953
65405,0.0
65406,0.0
65407,0.19034459
65408,0.045776963
65409,0.077982575
65410,0.045552284
65411,0.07800192
65412,0.12259275
65413,0.072519094
65414,0.26084542
65415,0.015755385
65416,0.41762924
65417,0.19293973
65418,0.051671386
65419,0.20587432
65420,0.1754783
65421,0.062228248
65422,0.0
65423,0.1342293
65424,0.0
65425,0.1439424
65426,0.18259561
65427,0.083079636
65428,0.09713553
65429,0.09259033
65430,0.07027659
65431,0.040818572
65432,0.24977565
65433,0.029359266
65434,0.10680495
65435,0.26252073
65436,0.0
65437,0.048508063
65438,0.028301299
65439,0.063784614
65440,0.0
65441,0.15084323
65442,0.09265855
65443,0.22196086
65444,0.3224684
65445,0.06681986
65446,0.057719514
65447,0.11294246
65448,0.0
65449,0.07610485
65450,0.14811929
65451,0.035592407
65452,0.3516132
65453,0.024657354
65454,0.18258403
65455,0.124209076
65456,0.097351074
65457,0.2400491
65458,0.077427045
65459,0.06458996
65460,0.0
65461,0.20522842
65462,0.0
65463,0.015569657
65464,0.0910199
65465,0.17204632
65466,0.035278514
65467,0.18121138
65468,0.35992283
65469,0.0113931
65470,0.0
65471,0.0
65472,0.10760954
65473,0.11298838
65474,0.37553686
65475,0.0
65476,0.17928107
65477,0.0
65478,0.16238737
65479,0.035247847
65480,0.07803434
65481,0.21551628
65482,0.14681095
65483,0.0
65484,0.07464011
65485,0.0942353
65486,0.0
65487,0.17786168
65488,0.23540673
65489,0.33978254
65490,0.14895889
65491,0.06314394
65492,0.039227784
65493,0.0
65494,0.081675515
65495,0.10278578
65496,0.075495824
65497,0.29136032
65498,0.15293501
65499,0.0
65500,0.019670159
65501,0.017923117
65502,0.0
65503,0.0
65504,0.0
65505,0.0
65506,0.047473207
65507,0.04247436
65508,0.0
65509,0.0
65510,0.0
65511,0.34599638
65512,0.20896892
65513,0.23681776
65514,0.15257376
65515,0.07053542
65516,0.10832274
65517,0.1650573
65518,0.07957524
65519,0.055817544
65520,0.3355809
65521,0.0
65522,0.0
65523,0.0
65524,0.16574804
65525,0.23605013
65526,0.10496926
65527,0.07910767
65528,0.08932416
65529,0.08932394
65530,0.08932437
65531,0.10224007
65532,0.046727628
65533,0.11898403
65534,0.21299982
65535,0.15756392
65536,0.11796762
65537,0.11648075
65538,0.067664206
65539,0.0
65540,0.010826349
65541,0.0
65542,0.11442165
65543,0.3787176
65544,0.3014621
65545,0.0
65546,0.080124885
65547,0.0
65548,0.066635445
65549,0.0
65550,0.046903864
65551,0.027129203
65552,0.2173019
65553,0.35337335
65554,0.061801642
65555,0.22980031
65556,0.34909022
65557,0.1619665
65558,0.028155148
65559,0.04148829
65560,0.006081626
65561,0.0
65562,0.27556077
65563,0.35313788
65564,0.063304156
65565,0.0951719
65566,0.082732946
65567,0.06525029
65568,0.08154908
65569,0.1635562
65570,0.104733765
65571,0.0
65572,0.007078007
65573,0.2913717
65574,0.0978996
65575,0.1498109
65576,0.11526717
65577,0.108634934
65578,0.08324447
65579,0.2839174
65580,0.29528135
65581,0.0657199
65582,0.116301864
65583,0.05695501
65584,0.29122335
65585,0.29922605
65586,0.35317135
65587,0.35317114
65588,0.21939066
65589,0.17626011
65590,0.1655116
65591,0.27831787
65592,0.058240637
65593,0.038332716
65594,0.09143284
65595,0.07846214
65596,0.2865564
65597,0.21286823
65598,0.2576013
65599,0.24426852
65600,0.17522232
65601,0.11190802
65602,0.095411
65603,0.3456103
65604,0.01598087
65605,0.008122429
65606,0.027721763
65607,0.34546977
65608,0.12379837
65609,0.2957611
65610,0.09904304
65611,0.080088675
65612,0.06104511
65613,0.093360394
65614,0.25522578
65615,0.074735135
65616,0.34546322
65617,0.055654198
65618,0.08649868
65619,0.13283107
65620,0.09640977
65621,0.16486558
65622,0.24796566
65623,0.2350514
65624,0.144512
65625,0.21495883
65626,0.22744615
65627,0.0
65628,0.00029069185
65629,0.083698794
65630,0.17436257
65631,0.0
65632,0.0
65633,0.23360987
65634,0.29809728
65635,0.24571729
65636,0.097585395
65637,0.08472136
65638,0.14733982
65639,0.2819774
65640,0.09667322
65641,0.1753963
65642,0.0
65643,0.041956186
65644,0.15859024
65645,0.0
65646,0.11221847
65647,0.14515358
65648,0.23977736
65649,0.030910179
65650,0.19993548
65651,0.038616896
65652,0.22299647
65653,0.18927921
65654,0.13043286
65655,0.19794305
65656,0.13756877
65657,0.14903139
65658,1.0804126
65659,0.0
65660,0.0
65661,0.0678823
65662,0.24482429
65663,0.09066066
65664,0.22649673
65665,0.058752254
65666,0.0
65667,0.0
65668,0.17635861
65669,0.1988508
65670,0.0
65671,0.0
65672,0.0
65673,0.09016821
65674,0.07985209
65675,0.087283805
65676,0.0
